meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney,sectional,prizemoney won,country
01/08/2026 00:00:00,Belmont Park,2,01-Aug-2026 12:59,1400,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations William Pike - Leading Jockey 25/26 (Bm66+),Apprentices Can Claim,Kelora,8,Gelding,Oratorio,Kelvin Rose,9,Laqdar Ramoly,5,N D Parnham,54,0,23357x90040,45:4-4-6,19: 3-4-2,21: 1-1-1,8: 1-1-1,0:0-0-0,30:2-3-5,13:2-1-1,2:0-0-0,0:0-0-0,6:0-0-0,6:0-0-1,$134 425,1,Rest 1 Metro Win,1600,C Parnham,2.2,22/11/25,MCA Polytrack (Rs1mw),1-Westbound,3,8.5,01:36.59,Ascot,Good 4,57.5,0:0-0-0,235506,1312519,940465,10820,16432,10820,15179,$60000,36.07sec 600m,$5280,AUS
01/08/2026 00:00:00,Belmont Park,2,01-Aug-2026 12:59,1400,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations William Pike - Leading Jockey 25/26 (Bm66+),Apprentices Can Claim,Kelora,8,Gelding,Oratorio,Kelvin Rose,9,Laqdar Ramoly,5,N D Parnham,54,0,23357x90040,45:4-4-6,19: 3-4-2,21: 1-1-1,8: 1-1-1,0:0-0-0,30:2-3-5,13:2-1-1,2:0-0-0,0:0-0-0,6:0-0-0,6:0-0-1,$134 425,7,Rest 1 Metro Win,1500,C Parnham,2.2,01/11/25,MCA Polytrack (Rs1mw),1-Buthelezi,3,6.5,01:30.43,Ascot,Good 4,57,0:0-0-0,234913,1308379,940465,10820,16432,10820,15179,$60000,35.35sec 600m,$5280,AUS
01/08/2026 00:00:00,Belmont Park,2,01-Aug-2026 12:59,1400,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations William Pike - Leading Jockey 25/26 (Bm66+),Apprentices Can Claim,Kelora,8,Gelding,Oratorio,Kelvin Rose,9,Laqdar Ramoly,5,N D Parnham,54,0,23357x90040,45:4-4-6,19: 3-4-2,21: 1-1-1,8: 1-1-1,0:0-0-0,30:2-3-5,13:2-1-1,2:0-0-0,0:0-0-0,6:0-0-0,6:0-0-1,$134 425,7,Rest 1 Metro Win,1400,C Parnham,2.3,25/10/25,Peters Investments (Rs1mw),1-Nicciana,2,9,01:23.38,Ascot,Soft 5,57,0:0-0-0,234704,1306934,940465,10820,16432,10820,15179,$60000,35.07sec 600m,$11160,AUS
meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney,sectional,prizemoney won,country
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,5,BenchMark 72+,1000,H Nottle,1.9,25/07/26,Bisley Workwear (Bm72+),1-Pin Deep,3,15,00:57.91,Belmont Park,Good 4,57.5,0:0-0-0,241634,1358381,979696,27091,16738,27091,17687,$80000,33.40sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,3,Listed,1000,N Faithfull,4.5,11/07/26,Beaufine Stakes,1-Immortal Bliss,10,26,00:58.07,Belmont Park,Good 4,54,0:0-0-0,241265,1355406,979696,27091,16738,27091,14702,$125000,34.25sec 600m,$2250,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,7,BenchMark 72+,1000,H Nottle,1.6,20/06/26,WA Racehorse Owners' Association (Bm72+),1-Baby Pearl,4,26,00:58.23,Belmont Park,Good 4,57.5,0:0-0-0,240643,1350609,979696,27091,16738,27091,17687,$80000,33.71sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,4,BenchMark 72+,1000,L Fiore,3.2,28/02/26,Robert Harvey Memorial (Bm72+),1-Santanova,7,11,00:58.23,Ascot,Good 4,59.5,0:0-0-0,237645,1328283,979696,27091,16738,27091,15372,$80000,34.43sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,6,BenchMark 72+,1000,C Cooper,4.0,31/01/26,Liquor Barons (Bm72+),1-Amaroo Star,5,17,00:57.17,Ascot,Good 4,58,0:0-0-0,237037,1323694,979696,27091,16738,27091,17382,$80000,34.13sec 600m,$2320,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,4,Listed,1100,N Faithfull,2.1,10/01/26,Miss Andretti Stakes,1-Acromantula,4,11,01:02.96,Ascot,Good 4,54,0:0-0-0,236611,1320517,979696,27091,16738,27091,14702,$125000,34.14sec 600m,$4875,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,2,BenchMark 72+,1000,H Nottle,0.7,01/01/26,MCA Polytrack (Bm72+),1-Haida Gwaii,2,9.5,00:58.20,Ascot,Good 4,56,0:0-0-0,236427,1319147,979696,27091,16738,27091,17687,$80000,33.69sec 600m,$14880,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,9,BenchMark 72+,1000,N Rawiller,5.1,06/12/25,Share Bets With TABtouch Bet Loop (Bm72+),1-Black Ora,8,11,00:58.05,Ascot,Good 4,59.5,0:0-0-0,235813,1314945,979696,27091,16738,27091,9718,$80000,34.23sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,5,BenchMark 66+,1000,C Cooper,1.3,15/11/25,Jess Parnham 40th Birthday (Bm66+),1-Jaz Session,4,26,00:58.41,Ascot,Good 4,60.5,0:0-0-0,235353,1311297,979696,27091,16738,27091,17382,$80000,34.25sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Sinful Living,5,Mare,Safeguard,Paris Memory,1,Cassey Martinan,9,D & B Pearce,59,3,4x482457x403,30:6-3-4,26: 5-3-4,6: 2-1-1,6: 2-1-1,0:0-0-0,26:5-2-3,4:1-1-1,0:0-0-0,0:0-0-0,5:0-2-0,5:2-0-0,$623 680,5,BenchMark 72+,1000,C Cooper,2.3,19/07/25,Bunbury Volkswagen (Bm72+),1-Madhi Girl,4,13,00:58.75,Bunbury,Soft 7,56.5,0:0-0-0,232017,1286025,979696,27091,16738,27091,17382,$80000,00.00sec 0m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,6,BenchMark 72+,1000,W Pike,1.9,28/02/26,Robert Harvey Memorial (Bm72+),1-Santanova,6,2.2,00:58.23,Ascot,Good 4,58,0:0-0-0,237645,1328283,996263,24928,17382,24928,12691,$80000,34.43sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,3,BenchMark 72+,1000,W Pike,0.3,31/01/26,Liquor Barons (Bm72+),2-Keep Ita Mystery,1,2.6,00:57.17,Ascot,Good 4,56,0:0-0-0,237037,1323694,996263,24928,17382,24928,12691,$80000,34.13sec 600m,$43840,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,5,BenchMark 66+,1000,W Pike,0.6,10/01/26,Mrs Mac's (Bm66+),2-Tycoon Harry,1,2.6,00:57.55,Ascot,Good 4,57,0:0-0-0,236611,1320512,996263,24928,17382,24928,12691,$80000,33.95sec 600m,$43840,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,4,Rest 1 Metro Win,1000,W Pike,0.4,01/01/26,Ascend Trophies (Rs1mw),2-Magnique,1,3.3,00:58.16,Ascot,Good 4,58,0:0-0-0,236427,1319145,996263,24928,17382,24928,12691,$60000,33.54sec 600m,$32880,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,6,Open,1200,C Johnston-Porter,4.8,26/07/25,Morley Growers Market Hcp,1-Yorga Pride,5,9.5,01:11.87,Belmont Park,Soft 6,59,0:0-0-0,232207,1287472,996263,24928,17382,24928,15478,$80000,00.00sec 0m,$2320,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,10,Rest 1 Metro Win,1000,L Fiore,3.1,19/07/25,TABtouch Past The Post (Rs1mw),1-Terratif,6,7,00:59.42,Bunbury,Soft 6,58,0:0-0-0,232017,1286024,996263,24928,17382,24928,15372,$60000,00.00sec 0m,$1080,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,6,Open,1000,L Fiore,0.8,05/07/25,Hygain Hcp,1-Main Act,4,3.1,00:57.22,Pinjarra,Soft 5,59,0:0-0-0,231601,1282760,996263,24928,17382,24928,15372,$80000,33.64sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,2,Rest 1 Metro Win,1000,L Fiore,0.1,29/03/25,Unite Resourcing (Rs1mw),2-Ahyeahrighto,1,2.6,00:58.00,Ascot,Good 4,56,0:0-0-0,228507,1261639,996263,24928,17382,24928,15372,$60000,33.95sec 600m,$32880,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,6,Rst 0 Met Win-LY,1000,L Fiore,0.5,19/03/25,Quayclean (Rs0ly),2-Lucky I Am,1,2.4,00:58.61,Ascot,Good 4,60,0:0-0-0,228225,1259805,996263,24928,17382,24928,15372,$35000,34.48sec 600m,$19180,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Amaroo Star,5,Gelding,Sessions,Music Beat,2,Chanel Cooper,4,Simon Miller,59,2,111x465x1116x,14:6-1-1,13: 6-1-1,3: 0-1-0,2: 0-1-0,0:0-0-0,9:6-1-1,5:0-0-0,0:0-0-0,0:0-0-0,4:1-0-1,4:1-1-0,$292 145,4,Rst 0 Met Win-LY,1000,L Fiore,1.4,09/03/25,TABtouch - Have You Got The Touch (Rs0ly),2-Nicely Played,1,3.3,00:59.25,Ascot,Good 4,57.5,0:0-0-0,227964,1257882,996263,24928,17382,24928,15372,$35000,34.16sec 600m,$19180,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,9,BenchMark 66+,1000,H Nottle,4.0,04/07/26,Quayclean (Bm66+),1-Watto's Mark,4,8,00:57.92,Belmont Park,Soft 6,57.5,0:0-0-0,241063,1353814,967618,27979,17687,27979,17687,$80000,34.23sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,6,BenchMark 72+,1000,H Watson,0.3,20/06/26,WA Racehorse Owners' Association (Bm72+),1-Baby Pearl,2,6.5,00:58.23,Belmont Park,Good 4,55.5,0:0-0-0,240643,1350609,967618,27979,17687,27979,16516,$80000,33.71sec 600m,$14880,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,7,BenchMark 66+,1000,H Nottle,0.1,06/06/26,Glenroy Chaff (Bm66+),1-Xentaro,2,3,00:57.36,Belmont Park,Good 4,57,0:0-0-0,240215,1347361,967618,27979,17687,27979,17687,$80000,33.30sec 600m,$14880,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,5,BenchMark 66+,1000,H Watson,1.7,23/05/26,Peters Investments (Bm66+),1-Baby Pearl,4,3,00:57.84,Belmont Park,Good 4,58,0:0-0-0,239806,1344315,967618,27979,17687,27979,16516,$80000,33.18sec 600m,$3120,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,4,Class 3,1000,H Nottle,2.3,29/04/26,MC Polytrack Hcp (C3),2-Cleanemup,1,2.1,00:58.36,Ascot,Soft 5,60,0:0-0-0,239185,1339537,967618,27979,17687,27979,17687,$30000,34.11sec 600m,$16440,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,6,BenchMark 66+,1000,H Watson,5.6,18/10/25,Project Building Supplies (Bm66+),1-Black Ora,8,4.2,00:58.05,Ascot,Good 4,56,0:0-0-0,234518,1305487,967618,27979,17687,27979,16516,$80000,33.90sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,3,01-Aug-2026 13:39,1000,3yo+,BenchMark 66+,54,Of $80000  -  1st  $43840 | 2nd  $14880| 3rd  $7040| 4th  $3120| 5th  $2320,,Handicap,Congratulations Holly Nottle - Leading Apprentice 25/26 (Bm66+),Apprentices Can Claim,Lord Shiva,6,Gelding,Playing God,Shakhimere,3,Holly Nottle,8,Mitchell Pateman,57,1.5,7x112x8x14224,19:4-6-2,16: 3-6-2,7: 1-2-2,7: 1-2-2,0:0-0-0,15:3-6-1,4:1-0-1,0:0-0-0,0:0-0-0,6:2-1-2,4:2-1-0,$169 087,1,Rst 0 Met Win-LY,1000,H Watson,0.2,28/06/25,TABtouch Westspeed Platinum (Rs0ly),1-Empress Of India,2,1.9,00:56.95,Pinjarra,Good 4,59.5,0:0-0-0,231375,1280985,967618,27979,17687,27979,16516,$40000,33.13sec 600m,$7440,AUS
